strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
21536765,linear_regression,73.78010957157885,0.3143546231799986,695,173,"['distance', 'vertical', 'grade']"
21536765,random_forest_regressor,101.19481756590564,0.15529961871453754,695,173,"['distance', 'vertical', 'grade']"
21536765,xgboost,107.96438751220703,0.16032904982566834,695,173,"['distance', 'vertical', 'grade']"
23174762,linear_regression,104.04017592844502,0.40275873855089045,456,113,"['distance', 'vertical', 'grade']"
23174762,random_forest_regressor,86.10917000021468,0.146591496351378,456,113,"['distance', 'vertical', 'grade']"
23174762,xgboost,83.36297988891602,0.15527423918247224,456,113,"['distance', 'vertical', 'grade']"
5727288,linear_regression,69.20213361525842,0.23926497972901078,721,180,"['distance', 'vertical', 'grade']"
5727288,random_forest_regressor,69.93552654173527,0.1559361499543685,721,180,"['distance', 'vertical', 'grade']"
5727288,xgboost,73.61188888549805,0.15817156732082366,721,180,"['distance', 'vertical', 'grade']"
8424173,linear_regression,60.263069500499775,0.2136110626729535,441,110,"['distance', 'vertical', 'grade']"
8424173,random_forest_regressor,197.05968028191256,0.1714504257918361,441,110,"['distance', 'vertical', 'grade']"
8424173,xgboost,171.11374702453614,0.16364958584308625,441,110,"['distance', 'vertical', 'grade']"
35680957,linear_regression,81.76961184346467,0.2929632533332941,1026,256,"['distance', 'vertical', 'grade']"
35680957,random_forest_regressor,93.74956631417955,0.15914105074457371,1026,256,"['distance', 'vertical', 'grade']"
35680957,xgboost,85.15316619873047,0.16378993690013885,1026,256,"['distance', 'vertical', 'grade']"
34697234,linear_regression,63.007494129903876,0.29661441859812804,791,197,"['distance', 'vertical', 'grade']"
34697234,random_forest_regressor,75.2578864162665,0.14958185875362193,791,197,"['distance', 'vertical', 'grade']"
34697234,xgboost,78.90535964965821,0.161827552318573,791,197,"['distance', 'vertical', 'grade']"
20904837,linear_regression,55.730693849400566,0.22163093323202387,359,89,"['distance', 'vertical', 'grade']"
20904837,random_forest_regressor,118.36632846898108,0.14258203592849125,359,89,"['distance', 'vertical', 'grade']"
20904837,xgboost,111.97631301879883,0.15565785765647888,359,89,"['distance', 'vertical', 'grade']"
21116758,linear_regression,57.216973055629865,0.24994093837746378,456,114,"['distance', 'vertical', 'grade']"
21116758,random_forest_regressor,72.20490310943072,0.14037776471104121,456,114,"['distance', 'vertical', 'grade']"
21116758,xgboost,73.9611572265625,0.13912333548069,456,114,"['distance', 'vertical', 'grade']"
41438962,linear_regression,77.67197259943619,0.32647243650455915,621,155,"['distance', 'vertical', 'grade']"
41438962,random_forest_regressor,65.80040309469447,0.15359062751453267,621,155,"['distance', 'vertical', 'grade']"
41438962,xgboost,60.02100448608398,0.17406450510025023,621,155,"['distance', 'vertical', 'grade']"
33232423,linear_regression,107.96510605161946,0.4633606338431064,458,114,"['distance', 'vertical', 'grade']"
33232423,random_forest_regressor,89.64002624706659,0.15930220723340507,458,114,"['distance', 'vertical', 'grade']"
33232423,xgboost,83.90480499267578,0.16754169762134552,458,114,"['distance', 'vertical', 'grade']"
1867924,linear_regression,76.46065579713203,0.2766831246391323,404,100,"['distance', 'vertical', 'grade']"
1867924,random_forest_regressor,120.21286319503739,0.16864527172578175,404,100,"['distance', 'vertical', 'grade']"
1867924,xgboost,123.39461975097656,0.19604198932647704,404,100,"['distance', 'vertical', 'grade']"
3732430,linear_regression,40.34472741354835,0.1991215132470826,560,139,"['distance', 'vertical', 'grade']"
3732430,random_forest_regressor,170.37070593592443,0.15232758622088624,560,139,"['distance', 'vertical', 'grade']"
3732430,xgboost,136.78296699523926,0.14754764139652252,560,139,"['distance', 'vertical', 'grade']"
3046537,linear_regression,72.81727848152761,0.3253148278983651,369,92,"['distance', 'vertical', 'grade']"
3046537,random_forest_regressor,98.6759337747508,0.14513889646096934,369,92,"['distance', 'vertical', 'grade']"
3046537,xgboost,92.47739334106446,0.15582841038703918,369,92,"['distance', 'vertical', 'grade']"
11514904,linear_regression,43.726242696834724,0.19324291977035785,900,224,"['distance', 'vertical', 'grade']"
11514904,random_forest_regressor,52.94394741602321,0.15351019302386798,900,224,"['distance', 'vertical', 'grade']"
11514904,xgboost,51.68672981262207,0.16935886144638063,900,224,"['distance', 'vertical', 'grade']"
6728810,linear_regression,64.60125097666722,0.25603420870651533,157,39,"['distance', 'vertical', 'grade']"
6728810,random_forest_regressor,82.01136332955566,0.20155829164376757,157,39,"['distance', 'vertical', 'grade']"
6728810,xgboost,82.25997543334961,0.2120184689760208,157,39,"['distance', 'vertical', 'grade']"
8843498,linear_regression,83.21734983548757,0.30221034993951407,343,85,"['distance', 'vertical', 'grade']"
8843498,random_forest_regressor,92.46281883189515,0.17854891719436133,343,85,"['distance', 'vertical', 'grade']"
8843498,xgboost,89.02940139770507,0.18426792323589325,343,85,"['distance', 'vertical', 'grade']"
522423,linear_regression,65.5536651221635,0.29719009033168053,899,224,"['distance', 'vertical', 'grade']"
522423,random_forest_regressor,91.42208116138428,0.15873117348177698,899,224,"['distance', 'vertical', 'grade']"
522423,xgboost,92.2210792541504,0.18625017404556274,899,224,"['distance', 'vertical', 'grade']"
12607976,linear_regression,65.17263224340323,0.2770024867281769,487,121,"['distance', 'vertical', 'grade']"
12607976,random_forest_regressor,117.78645932535171,0.1844307430475785,487,121,"['distance', 'vertical', 'grade']"
12607976,xgboost,108.99819717407226,0.18199884593486787,487,121,"['distance', 'vertical', 'grade']"
4067146,linear_regression,107.76194226453268,0.5034937696174561,227,56,"['distance', 'vertical', 'grade']"
4067146,random_forest_regressor,148.85798083283157,0.20777661237221706,227,56,"['distance', 'vertical', 'grade']"
4067146,xgboost,127.93142471313476,0.17977701723575593,227,56,"['distance', 'vertical', 'grade']"
12291626,linear_regression,76.82550560223925,0.34088331864122,832,207,"['distance', 'vertical', 'grade']"
12291626,random_forest_regressor,64.5725560186641,0.15748422592931824,832,207,"['distance', 'vertical', 'grade']"
12291626,xgboost,62.878508758544925,0.16767316162586213,832,207,"['distance', 'vertical', 'grade']"
4084289,linear_regression,91.5467802420423,0.39650436796648664,871,217,"['distance', 'vertical', 'grade']"
4084289,random_forest_regressor,76.06676608346822,0.12755120766588557,871,217,"['distance', 'vertical', 'grade']"
4084289,xgboost,69.72715759277344,0.13755230903625487,871,217,"['distance', 'vertical', 'grade']"
7178190,linear_regression,80.90811051066723,0.3020259963103366,492,122,"['distance', 'vertical', 'grade']"
7178190,random_forest_regressor,77.88815607652407,0.1417836709248488,492,122,"['distance', 'vertical', 'grade']"
7178190,xgboost,78.83932952880859,0.1535743296146393,492,122,"['distance', 'vertical', 'grade']"
8005291,linear_regression,87.90791121830824,0.375302653049034,652,163,"['distance', 'vertical', 'grade']"
8005291,random_forest_regressor,84.3759216633728,0.17551436782762198,652,163,"['distance', 'vertical', 'grade']"
8005291,xgboost,81.71855087280274,0.17570382356643677,652,163,"['distance', 'vertical', 'grade']"
5666339,linear_regression,74.11611843179409,0.26549104395995177,346,86,"['distance', 'vertical', 'grade']"
5666339,random_forest_regressor,105.6075197236737,0.14257064124522825,346,86,"['distance', 'vertical', 'grade']"
5666339,xgboost,113.23544921875,0.15122977197170256,346,86,"['distance', 'vertical', 'grade']"
33591061,linear_regression,52.37118390420943,0.2428019625397913,452,112,"['distance', 'vertical', 'grade']"
33591061,random_forest_regressor,73.67106673907192,0.16198232670792617,452,112,"['distance', 'vertical', 'grade']"
33591061,xgboost,70.91920852661133,0.16132689416408538,452,112,"['distance', 'vertical', 'grade']"
6782552,linear_regression,114.02027122357102,0.37079048889410926,345,86,"['distance', 'vertical', 'grade']"
6782552,random_forest_regressor,105.72785445183442,0.18814743901156344,345,86,"['distance', 'vertical', 'grade']"
6782552,xgboost,107.21508102416992,0.208154159784317,345,86,"['distance', 'vertical', 'grade']"
13426170,linear_regression,82.446812121197,0.32628776500254836,698,174,"['distance', 'vertical', 'grade']"
13426170,random_forest_regressor,91.43375323554937,0.1757017547760528,698,174,"['distance', 'vertical', 'grade']"
13426170,xgboost,91.74422988891601,0.2462932825088501,698,174,"['distance', 'vertical', 'grade']"
19161146,linear_regression,55.812055490547074,0.2585244673733263,859,214,"['distance', 'vertical', 'grade']"
19161146,random_forest_regressor,68.58597531629945,0.16278234384916263,859,214,"['distance', 'vertical', 'grade']"
19161146,xgboost,72.89630508422852,0.16818463206291198,859,214,"['distance', 'vertical', 'grade']"
1216273,linear_regression,74.86045771508579,0.29267767868276595,293,73,"['distance', 'vertical', 'grade']"
1216273,random_forest_regressor,81.5987582369361,0.1460960434751158,293,73,"['distance', 'vertical', 'grade']"
1216273,xgboost,67.91367645263672,0.17092472016811372,293,73,"['distance', 'vertical', 'grade']"
307079,linear_regression,77.18047724752492,0.30803879060768724,428,106,"['distance', 'vertical', 'grade']"
307079,random_forest_regressor,136.99237076393894,0.16954301581028217,428,106,"['distance', 'vertical', 'grade']"
307079,xgboost,143.41422348022462,0.17356418073177338,428,106,"['distance', 'vertical', 'grade']"
30808559,linear_regression,76.98536071000376,0.35207658680200005,633,158,"['distance', 'vertical', 'grade']"
30808559,random_forest_regressor,58.37763103035837,0.1206921406776228,633,158,"['distance', 'vertical', 'grade']"
30808559,xgboost,47.36778182983399,0.11974263042211533,633,158,"['distance', 'vertical', 'grade']"
270912,linear_regression,60.24171260211112,0.33998340082572687,221,55,"['distance', 'vertical', 'grade']"
270912,random_forest_regressor,121.14924798412414,0.17516147985973513,221,55,"['distance', 'vertical', 'grade']"
270912,xgboost,101.93148193359374,0.2188541740179062,221,55,"['distance', 'vertical', 'grade']"
27288979,linear_regression,74.70389449803122,0.323241821049848,644,160,"['distance', 'vertical', 'grade']"
27288979,random_forest_regressor,105.51630954241416,0.1552268025972979,644,160,"['distance', 'vertical', 'grade']"
27288979,xgboost,96.19242324829102,0.15183364748954772,644,160,"['distance', 'vertical', 'grade']"
1630132,linear_regression,86.7254717745387,0.38131288984055395,170,42,"['distance', 'vertical', 'grade']"
1630132,random_forest_regressor,119.93146872494333,0.20816636873405758,170,42,"['distance', 'vertical', 'grade']"
1630132,xgboost,112.42250518798828,0.2016853630542755,170,42,"['distance', 'vertical', 'grade']"
12856902,linear_regression,82.28230530277419,0.36042075222106656,546,136,"['distance', 'vertical', 'grade']"
12856902,random_forest_regressor,79.870993388548,0.16214677001270345,546,136,"['distance', 'vertical', 'grade']"
12856902,xgboost,79.38022842407227,0.17242175042629243,546,136,"['distance', 'vertical', 'grade']"
1832492,linear_regression,62.56864029698293,0.4131952873519996,132,33,"['distance', 'vertical', 'grade']"
1832492,random_forest_regressor,167.57776635929645,0.21293528261107603,132,33,"['distance', 'vertical', 'grade']"
1832492,xgboost,120.062015914917,0.1708921894431114,132,33,"['distance', 'vertical', 'grade']"
20161082,linear_regression,96.75229894083229,0.4351412386890769,516,128,"['distance', 'vertical', 'grade']"
20161082,random_forest_regressor,93.32344210191539,0.13590740036973684,516,128,"['distance', 'vertical', 'grade']"
20161082,xgboost,110.2455223083496,0.1413785383105278,516,128,"['distance', 'vertical', 'grade']"
