strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
1123635,random_forest_regressor,61.41466297951514,0.13347733946211052,1178,294,"['distance', 'vertical', 'grade']"
1123635,xgboost,65.59775085449219,0.13887462317943572,1178,294,"['distance', 'vertical', 'grade']"
1808024,linear_regression,92.15594637423058,0.38035973484253305,650,162,"['distance', 'vertical', 'grade']"
1808024,random_forest_regressor,59.69858273769074,0.15129196446535126,650,162,"['distance', 'vertical', 'grade']"
1808024,xgboost,57.9204345703125,0.16758729219436647,650,162,"['distance', 'vertical', 'grade']"
14762808,linear_regression,93.4618060231467,0.3218215822723799,535,133,"['distance', 'vertical', 'grade']"
14762808,random_forest_regressor,120.97630417589392,0.15178271804032503,535,133,"['distance', 'vertical', 'grade']"
14762808,xgboost,120.4477310180664,0.15981242954730987,535,133,"['distance', 'vertical', 'grade']"
12558355,linear_regression,86.26561391612816,0.3302886733295736,1002,250,"['distance', 'vertical', 'grade']"
12558355,random_forest_regressor,83.76845232716494,0.15707145731906164,1002,250,"['distance', 'vertical', 'grade']"
12558355,xgboost,90.94634704589843,0.18290048241615295,1002,250,"['distance', 'vertical', 'grade']"
1737657,linear_regression,61.557954014703384,0.2324108831310871,508,126,"['distance', 'vertical', 'grade']"
1737657,random_forest_regressor,49.36051352790379,0.11448679495442533,508,126,"['distance', 'vertical', 'grade']"
1737657,xgboost,45.64494018554687,0.12729423940181733,508,126,"['distance', 'vertical', 'grade']"
3745308,linear_regression,41.05445353513268,0.21126615067348148,292,72,"['distance', 'vertical', 'grade']"
3745308,random_forest_regressor,68.669630663379,0.18777496022895063,292,72,"['distance', 'vertical', 'grade']"
3745308,xgboost,66.40664367675781,0.20506440699100495,292,72,"['distance', 'vertical', 'grade']"
1154552,linear_regression,78.53019824986693,0.25831346755226214,857,214,"['distance', 'vertical', 'grade']"
1154552,random_forest_regressor,165.3491157981445,0.16131161549732898,857,214,"['distance', 'vertical', 'grade']"
1154552,xgboost,155.18279647827148,0.23304219543933868,857,214,"['distance', 'vertical', 'grade']"
5915515,linear_regression,47.759200574023666,0.24076427212104906,1213,303,"['distance', 'vertical', 'grade']"
5915515,random_forest_regressor,51.406941863070905,0.13413419498609352,1213,303,"['distance', 'vertical', 'grade']"
5915515,xgboost,59.128074645996094,0.1532182812690735,1213,303,"['distance', 'vertical', 'grade']"
77293819,linear_regression,38.28974659974614,0.22212512389802655,972,243,"['distance', 'vertical', 'grade']"
77293819,random_forest_regressor,63.82532319824422,0.12406561449735502,972,243,"['distance', 'vertical', 'grade']"
77293819,xgboost,39.019465637207034,0.1250177502632141,972,243,"['distance', 'vertical', 'grade']"
