strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
6860614,7462945080,160.13,3922.0,316.0,18178,tdf-2022,11,2022-07-13,2022-07-01,[],2022,400.0,1551,12,0.02390705386097091,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7468804156,168.69,4569.0,300.0,20292,tdf-2022,12,2022-07-14,2022-07-01,[],2022,389.0,1551,13,0.02637092445414091,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7473531957,198.39,1789.0,276.0,16750,tdf-2022,13,2022-07-15,2022-07-01,[],2022,78.0,1551,14,0.008937001383761533,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7479105704,201.02,3528.0,295.0,18827,tdf-2022,14,2022-07-16,2022-07-01,[],2022,170.0,1551,15,0.017247785360893286,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7484899017,206.41,2423.0,269.0,18145,tdf-2022,15,2022-07-17,2022-07-01,[],2022,64.0,1551,16,0.011602572390378915,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7494579065,183.68,3039.0,290.0,17878,tdf-2022,16,2022-07-19,2022-07-01,[],2022,204.0,1551,18,0.01627579410772337,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7499946683,132.57,3334.0,342.0,14310,tdf-2022,17,2022-07-20,2022-07-01,[],2022,324.0,1551,19,0.024532022604191194,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7505627887,145.7,4020.0,341.0,16253,tdf-2022,18,2022-07-21,2022-07-01,[],2022,408.0,1551,20,0.026850120224418916,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7510441745,190.18,1338.0,275.0,14308,tdf-2022,19,2022-07-22,2022-07-01,[],2022,35.0,1551,21,0.006986288495076181,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7515305254,40.61,399.0,382.0,3159,tdf-2022,20,2022-07-23,2022-07-01,[],2022,39.0,1551,22,0.009729571557462995,1,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
6860614,7522664127,117.43,724.0,249.0,11497,tdf-2022,21,2022-07-24,2022-07-01,[],2022,13.0,1551,23,0.006127596188025797,0,59.0,114.75966101694915,33.255961810231426,1127.9661016949153,0.8944241632725957
20332275,7403517975,206.34,1301.0,264.0,17498,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.006265621914747088,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7410026649,185.75,1397.0,258.0,15623,tdf-2022,3,2022-07-03,2022-07-01,[],2022,16.0,1551,2,0.007464720246651028,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7457501379,151.24,2343.0,301.0,13648,tdf-2022,10,2022-07-12,2022-07-01,[],2022,143.0,1551,11,0.015255594694725328,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7468571076,168.6,4858.0,,19490,tdf-2022,12,2022-07-14,2022-07-01,[],2022,389.0,1551,13,0.028006779739187585,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
