strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
4730293,11331177518,140.41,1888,248.0,12998,giro-2024,1,2024-05-04,2024-05-04,[],2024,145.0,721,0,0.013267930680684197,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11339606209,165.55,2324,270.0,15684,giro-2024,2,2024-05-05,2024-05-04,[],2024,222.0,721,1,0.013843716120423651,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11346094206,172.12,760,237.0,14964,giro-2024,3,2024-05-06,2024-05-04,[],2024,35.0,721,2,0.004396112910689496,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11353408788,191.79,1668,245.0,15655,giro-2024,4,2024-05-07,2024-05-04,[],2024,44.0,721,3,0.008622026486369134,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11361761732,185.25,1993,276.0,15793,giro-2024,5,2024-05-08,2024-05-04,[],2024,59.0,721,4,0.010643922603248186,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11370152157,183.21,2112,285.0,16016,giro-2024,6,2024-05-09,2024-05-04,[],2024,102.0,721,5,0.01139638035419432,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11377298606,40.41,445,340.0,3459,giro-2024,7,2024-05-10,2024-05-04,[],2024,42.0,721,6,0.010892179659772365,1,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11386685662,157.14,3645,302.0,15884,giro-2024,8,2024-05-11,2024-05-04,[],2024,265.0,721,7,0.022670025188916875,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11394540858,220.81,1260,223.0,18916,giro-2024,9,2024-05-12,2024-05-04,[],2024,77.0,721,8,0.005673886612329445,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11409412574,145.45,2966,269.0,16389,giro-2024,10,2024-05-14,2024-05-04,[],2024,267.0,721,10,0.019984368262181976,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11416988701,210.54,1717,245.0,16693,giro-2024,11,2024-05-15,2024-05-04,[],2024,36.0,721,11,0.008089250295632181,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11424679682,193.71,2208,297.0,15654,giro-2024,12,2024-05-16,2024-05-04,[],2024,95.0,721,12,0.011270021131289621,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11432221088,183.13,114,224.0,15203,giro-2024,13,2024-05-17,2024-05-04,[],2024,0.0,721,13,0.0006221213245727009,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11439519741,30.96,288,338.0,2473,giro-2024,14,2024-05-18,2024-05-04,[],2024,9.0,721,14,0.009216589861751152,1,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11449202374,226.99,5615,290.0,25123,giro-2024,15,2024-05-19,2024-05-04,[],2024,397.0,721,15,0.024139635863373532,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11464051416,118.4,2073,284.0,11464,giro-2024,16,2024-05-21,2024-05-04,[],2024,234.0,721,17,0.01720717505167133,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11471862927,158.84,4074,311.0,16749,giro-2024,17,2024-05-22,2024-05-04,[],2024,341.0,721,18,0.02500705893907215,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11479358553,179.04,746,,13838,giro-2024,18,2024-05-23,2024-05-04,[],2024,18.0,721,19,0.004149377593360996,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11487034581,157.33,2977,296.0,15273,giro-2024,19,2024-05-24,2024-05-04,[],2024,258.0,721,20,0.018570617627427375,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11495406065,188.6,4266,282.0,21118,giro-2024,20,2024-05-25,2024-05-04,[],2024,316.0,721,21,0.022118984165171673,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
4730293,11503842151,127.02,610,241.0,10919,giro-2024,21,2024-05-26,2024-05-04,[],2024,13.0,721,22,0.004779440570398809,0,45.0,97.37666666666667,30.835007146574704,1707.4888888888888,1.6979591512746592
1836077,11331183635,139.91,1893,,12921,giro-2024,1,2024-05-04,2024-05-04,[],2024,145.0,721,0,0.013349506004809488,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11339998317,178.26,2339,,17421,giro-2024,2,2024-05-05,2024-05-04,[],2024,222.0,721,1,0.012951345245543996,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11346115419,173.22,910,,15263,giro-2024,3,2024-05-06,2024-05-04,[],2024,35.0,721,2,0.0052259805892149545,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11353591184,192.36,1704,,15921,giro-2024,4,2024-05-07,2024-05-04,[],2024,44.0,721,3,0.00878060845906505,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11361720101,186.29,1992,,16117,giro-2024,5,2024-05-08,2024-05-04,[],2024,59.0,721,4,0.010579874868548242,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11370169331,184.7,2162,,16184,giro-2024,6,2024-05-09,2024-05-04,[],2024,102.0,721,5,0.01157003564127538,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11377122455,40.33,467,,3577,giro-2024,7,2024-05-10,2024-05-04,[],2024,42.0,721,6,0.011446920116675245,1,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11386970480,174.01,3773,,19406,giro-2024,8,2024-05-11,2024-05-04,[],2024,265.0,721,7,0.021222501589015823,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
1836077,11394592886,221.34,1750,,19125,giro-2024,9,2024-05-12,2024-05-04,[],2024,77.0,721,8,0.007844367743959836,0,18.0,150.38111111111112,37.90430870604093,1739.8333333333333,1.1661335376417687
